order_item_id,order_id,product_id,quantity,unit_price,discount_pct,line_total
4647,2110,1257,3,237.98,20.0,571.15
4648,2111,2538,2,1139.94,30.0,1595.92
4649,2111,923,2,127.23,0.0,254.46
4650,2111,4423,2,143.93,0.0,287.86
4651,2111,2078,2,45.29,25.0,67.94
4652,2111,2434,3,166.55,5.0,474.67
4653,2112,1992,3,34.48,10.0,93.1
4654,2112,1454,1,128.76,0.0,128.76
4655,2113,613,1,203.3,0.0,203.3
4656,2113,1468,2,15.77,0.0,31.54
4657,2114,1454,1,128.76,0.0,128.76
4658,2115,1815,1,1069.63,0.0,1069.63
4659,2115,2855,2,147.66,0.0,295.32
4660,2116,4015,2,82.13,20.0,131.41
4661,2116,1,2,197.3,0.0,394.6
4662,2116,4999,2,133.54,20.0,213.66
4663,2116,1235,3,174.31,15.0,444.49
4664,2116,2434,1,166.55,0.0,166.55
4665,2117,4294,1,211.06,0.0,211.06
4666,2118,3686,1,55.94,5.0,53.14
4667,2118,2951,1,117.87,20.0,94.3
4668,2118,2652,1,78.88,0.0,78.88
4669,2118,3293,1,487.28,0.0,487.28
4670,2119,2792,1,482.97,0.0,482.97
4671,2119,1495,1,134.98,0.0,134.98
4672,2120,3435,1,7.02,10.0,6.32
4673,2120,1716,2,67.32,0.0,134.64
4674,2120,2132,1,1166.24,20.0,932.99
4675,2120,4853,2,175.41,0.0,350.82
4676,2121,3686,2,55.94,15.0,95.1
4677,2121,4111,1,104.43,0.0,104.43
4678,2121,2696,1,86.13,25.0,64.6
4679,2122,3600,1,37.77,0.0,37.77
4680,2122,1454,1,128.76,0.0,128.76
4681,2123,3778,3,242.94,30.0,510.17
4682,2123,3271,1,46.04,0.0,46.04
4683,2124,3839,1,191.43,0.0,191.43
4684,2124,1146,1,145.65,5.0,138.37
4685,2125,2434,2,166.55,0.0,333.1
4686,2126,1057,1,565.24,0.0,565.24
4687,2127,42,2,32.44,0.0,64.88
4688,2128,2200,2,106.49,0.0,212.98
4689,2128,2116,1,59.66,15.0,50.71
4690,2128,2652,2,78.88,30.0,110.43
4691,2129,3568,2,685.71,0.0,1371.42
4692,2130,2652,1,78.88,0.0,78.88
4693,2131,2279,3,164.85,0.0,494.55
4694,2131,2100,2,207.65,30.0,290.71
4695,2132,2434,2,166.55,0.0,333.1
4696,2132,4446,1,37.73,25.0,28.3
4697,2132,3586,1,12.98,10.0,11.68
4698,2133,3563,1,70.13,0.0,70.13
4699,2133,3754,1,1367.04,0.0,1367.04
4700,2133,3094,2,126.99,25.0,190.48
4701,2134,2188,1,68.42,0.0,68.42
4702,2134,4548,3,3.37,0.0,10.11
4703,2134,272,2,245.29,20.0,392.46
4704,2135,3894,3,165.17,0.0,495.51
4705,2135,4367,2,170.91,25.0,256.37
4706,2135,1709,1,422.09,10.0,379.88
4707,2135,3705,2,78.91,25.0,118.36
4708,2135,578,2,64.99,0.0,129.98
4709,2136,2652,1,78.88,30.0,55.22
4710,2136,2959,2,176.8,10.0,318.24
4711,2137,1056,2,60.98,15.0,103.67
4712,2137,4474,3,862.34,0.0,2587.02
4713,2137,676,1,221.41,0.0,221.41
4714,2138,297,1,14.92,5.0,14.17
4715,2139,1245,1,931.86,15.0,792.08
4716,2139,4046,1,416.77,15.0,354.25
4717,2140,4033,1,20.42,0.0,20.42
4718,2140,1774,1,1798.42,0.0,1798.42
4719,2140,1393,2,50.41,10.0,90.74
4720,2141,2652,3,78.88,25.0,177.48
4721,2142,716,1,73.29,25.0,54.97
4722,2143,3972,1,78.06,20.0,62.45
4723,2143,88,2,702.34,20.0,1123.74
4724,2143,1939,1,170.55,0.0,170.55
4725,2144,3894,2,165.17,15.0,280.79
4726,2144,4993,1,104.38,0.0,104.38
4727,2144,1454,1,128.76,0.0,128.76
4728,2145,493,1,149.2,25.0,111.9
4729,2145,459,3,28.33,15.0,72.24
4730,2145,4568,3,247.07,25.0,555.91
4731,2146,1940,1,20.62,15.0,17.53
4732,2146,365,3,91.32,0.0,273.96
4733,2146,4867,1,7.44,0.0,7.44
4734,2146,4726,1,151.65,0.0,151.65
4735,2146,3358,1,186.2,15.0,158.27
4736,2147,4817,1,53.42,0.0,53.42
4737,2148,2861,1,185.79,5.0,176.5
4738,2148,854,1,27.88,0.0,27.88
4739,2149,1631,1,160.17,5.0,152.16
4740,2149,1202,2,244.36,0.0,488.72
4741,2150,1075,1,649.76,0.0,649.76
4742,2151,582,1,117.33,0.0,117.33
4743,2151,4385,2,54.19,10.0,97.54
4744,2152,2434,1,166.55,30.0,116.58
4745,2153,2281,1,95.26,0.0,95.26
4746,2154,2434,3,166.55,0.0,499.65
4747,2155,4761,1,59.87,20.0,47.9
4748,2156,4074,1,231.32,0.0,231.32
4749,2156,134,3,98.33,0.0,294.99
4750,2157,571,1,816.49,0.0,816.49
4751,2157,636,1,1293.74,0.0,1293.74
4752,2157,4463,1,160.86,5.0,152.82
4753,2158,4498,3,131.54,0.0,394.62
4754,2158,1454,2,128.76,0.0,257.52
4755,2159,1134,3,245.16,10.0,661.93
4756,2160,4468,3,521.98,5.0,1487.64
4757,2160,4571,1,231.59,0.0,231.59
4758,2160,2652,2,78.88,10.0,141.98
4759,2161,2434,1,166.55,0.0,166.55
4760,2162,4571,1,231.59,0.0,231.59
4761,2162,3887,1,7.5,25.0,5.62
4762,2163,4636,2,132.07,0.0,264.14
4763,2164,415,1,18.05,5.0,17.15
4764,2164,3161,1,71.42,0.0,71.42
4765,2165,627,2,353.26,0.0,706.52
4766,2166,563,1,568.09,0.0,568.09
4767,2166,4835,1,111.0,30.0,77.7
4768,2167,69,2,68.72,0.0,137.44
4769,2167,4208,2,25.1,5.0,47.69
4770,2168,3903,1,177.99,5.0,169.09
4771,2169,2565,2,605.27,0.0,1210.54
4772,2170,4468,1,521.98,0.0,521.98
4773,2170,642,2,25.91,0.0,51.82
4774,2171,3080,1,1513.7,30.0,1059.59
4775,2171,4472,2,1804.07,15.0,3066.92
4776,2172,4276,1,90.14,0.0,90.14
4777,2172,3972,2,78.06,25.0,117.09
4778,2172,3332,2,164.11,30.0,229.75
4779,2172,1083,2,1595.8,0.0,3191.6
4780,2172,4911,2,105.51,0.0,211.02
4781,2173,3657,1,395.22,0.0,395.22
4782,2174,2434,1,166.55,15.0,141.57
4783,2174,3996,2,190.91,0.0,381.82
4784,2175,123,2,515.36,30.0,721.5
4785,2176,2595,1,250.9,0.0,250.9
4786,2176,3563,1,70.13,0.0,70.13
4787,2176,3686,1,55.94,15.0,47.55
4788,2176,295,1,42.85,0.0,42.85
4789,2177,4571,1,231.59,15.0,196.85
4790,2178,4673,1,132.77,0.0,132.77
4791,2178,3778,2,242.94,10.0,437.29
4792,2178,3979,1,91.34,20.0,73.07
4793,2179,3358,1,186.2,0.0,186.2
4794,2179,2455,2,21.69,25.0,32.54
4795,2179,336,2,27.83,25.0,41.74
4796,2180,3903,1,177.99,0.0,177.99
4797,2181,1854,2,838.11,0.0,1676.22
4798,2181,2434,1,166.55,0.0,166.55
4799,2182,2730,1,194.78,0.0,194.78
4800,2182,3381,1,307.84,30.0,215.49
4801,2182,3195,1,1242.23,15.0,1055.9
4802,2183,2710,2,237.32,0.0,474.64
4803,2183,4280,2,29.23,25.0,43.84
4804,2183,2074,2,154.06,25.0,231.09
4805,2183,4048,3,43.51,0.0,130.53
4806,2184,57,2,100.95,15.0,171.62
4807,2184,2005,2,69.24,0.0,138.48
4808,2184,1224,2,433.18,0.0,866.36
4809,2184,2176,2,31.14,0.0,62.28
4810,2185,2012,1,246.74,30.0,172.72
4811,2186,1855,3,195.88,0.0,587.64
4812,2186,4383,1,186.83,0.0,186.83
4813,2186,4145,3,69.93,25.0,157.34
4814,2187,230,3,176.93,30.0,371.55
4815,2188,531,1,68.56,30.0,47.99
4816,2188,4245,3,127.38,0.0,382.14
4817,2189,2625,2,114.41,25.0,171.62
4818,2190,2434,1,166.55,30.0,116.58
4819,2190,3416,1,46.3,30.0,32.41
4820,2191,540,2,191.15,0.0,382.3
4821,2191,1590,2,32.19,10.0,57.94
4822,2191,1801,3,1916.63,0.0,5749.89
4823,2192,4468,1,521.98,15.0,443.68
4824,2192,3995,1,91.25,0.0,91.25
4825,2193,2434,3,166.55,5.0,474.67
4826,2193,3792,1,143.16,0.0,143.16
4827,2194,4107,2,34.62,0.0,69.24
4828,2194,2200,2,106.49,0.0,212.98
4829,2195,3891,1,89.04,25.0,66.78
4830,2196,3549,2,183.62,20.0,293.79
4831,2197,2640,3,1861.94,0.0,5585.82
4832,2198,3813,2,294.06,0.0,588.12
4833,2198,3913,1,76.06,0.0,76.06
4834,2198,23,2,60.05,10.0,108.09
4835,2198,4265,3,45.34,0.0,136.02
4836,2199,3684,1,139.82,15.0,118.85
4837,2200,2434,1,166.55,0.0,166.55
4838,2201,3439,1,1538.19,0.0,1538.19
4839,2201,2051,3,29.91,30.0,62.81
4840,2202,2508,3,44.64,25.0,100.44
4841,2202,1903,2,38.93,0.0,77.86
4842,2202,1485,1,180.67,20.0,144.54
4843,2202,1212,1,22.47,25.0,16.85
4844,2202,716,2,73.29,10.0,131.92
4845,2203,502,1,77.5,0.0,77.5
4846,2204,374,2,74.11,25.0,111.16
4847,2204,4438,2,47.86,0.0,95.72
4848,2205,4571,1,231.59,0.0,231.59
4849,2205,3990,2,23.06,0.0,46.12
4850,2206,463,1,54.18,0.0,54.18
4851,2207,2434,3,166.55,30.0,349.75
4852,2207,3690,1,41.72,0.0,41.72
4853,2207,2328,3,15.02,25.0,33.8
4854,2207,3719,1,85.67,0.0,85.67
4855,2207,1069,3,626.68,5.0,1786.04
4856,2208,321,2,68.88,20.0,110.21
4857,2208,3672,3,315.53,10.0,851.93
4858,2209,459,2,28.33,0.0,56.66
4859,2210,1930,1,390.95,0.0,390.95
4860,2211,2188,2,68.42,5.0,130.0
4861,2211,3228,3,9.52,0.0,28.56
4862,2212,3828,1,198.64,10.0,178.78
4863,2213,3942,3,37.4,5.0,106.59
4864,2214,526,3,55.73,15.0,142.11
4865,2214,439,1,100.03,0.0,100.03
4866,2214,3647,3,194.84,5.0,555.29
4867,2214,776,2,93.15,0.0,186.3
4868,2214,1204,2,248.83,30.0,348.36
4869,2215,3632,1,91.63,20.0,73.3
4870,2216,2025,1,122.59,15.0,104.2
4871,2217,4405,2,97.86,15.0,166.36
4872,2218,1823,2,110.71,0.0,221.42
4873,2219,2046,1,116.44,25.0,87.33
4874,2220,4943,2,1716.61,5.0,3261.56
4875,2221,26,2,60.73,0.0,121.46
4876,2221,2411,1,146.22,0.0,146.22
4877,2221,3494,1,18.18,20.0,14.54
4878,2222,311,1,273.2,30.0,191.24
4879,2223,4142,1,907.45,0.0,907.45
4880,2223,2638,2,55.22,5.0,104.92
4881,2224,3442,2,67.43,0.0,134.86
4882,2225,4830,1,23.23,15.0,19.75
4883,2225,1835,2,236.66,0.0,473.32
4884,2226,4835,3,111.0,25.0,249.75
4885,2226,378,1,419.4,15.0,356.49
4886,2227,1832,2,26.03,0.0,52.06
4887,2227,20,1,1133.32,25.0,849.99
4888,2227,4200,1,585.78,0.0,585.78
4889,2228,4096,1,64.76,20.0,51.81
4890,2228,1120,1,56.73,0.0,56.73
4891,2229,2406,1,210.33,30.0,147.23
4892,2229,588,2,59.24,25.0,88.86
4893,2229,459,1,28.33,5.0,26.91
4894,2230,1819,3,131.04,30.0,275.18
4895,2230,1878,3,26.22,0.0,78.66
4896,2230,2434,2,166.55,20.0,266.48
4897,2230,1896,2,26.93,5.0,51.17
4898,2231,2294,1,86.83,0.0,86.83
4899,2231,3709,1,21.46,25.0,16.09
4900,2231,1603,2,8.37,0.0,16.74
4901,2231,4213,1,55.57,15.0,47.23
4902,2232,2730,3,194.78,0.0,584.34
4903,2233,1741,1,52.17,0.0,52.17
4904,2234,2051,3,29.91,0.0,89.73
4905,2234,1283,2,140.68,10.0,253.22
4906,2235,42,2,32.44,0.0,64.88
4907,2235,1629,1,106.19,0.0,106.19
4908,2236,123,2,515.36,20.0,824.58
4909,2236,1495,1,134.98,10.0,121.48
4910,2236,4662,2,127.97,0.0,255.94
4911,2236,1790,2,96.15,20.0,153.84
4912,2237,3658,1,36.27,25.0,27.2
4913,2237,1454,1,128.76,25.0,96.57
4914,2238,2973,1,30.01,0.0,30.01
4915,2238,3200,2,67.61,0.0,135.22
4916,2239,1709,2,422.09,0.0,844.18
4917,2239,4490,3,199.43,30.0,418.8
4918,2240,2652,2,78.88,0.0,157.76
4919,2240,2161,1,44.73,0.0,44.73
4920,2241,2652,2,78.88,0.0,157.76
4921,2241,4067,2,14.45,0.0,28.9
4922,2241,2842,1,92.27,25.0,69.2
4923,2241,2434,1,166.55,20.0,133.24
4924,2241,693,3,559.98,20.0,1343.95
4925,2242,339,1,279.55,0.0,279.55
4926,2243,3894,1,165.17,0.0,165.17
4927,2244,1879,3,38.44,0.0,115.32
4928,2244,268,1,520.38,5.0,494.36
4929,2245,131,2,164.73,10.0,296.51
4930,2245,2188,3,68.42,25.0,153.94
4931,2246,1104,2,25.89,10.0,46.6
4932,2247,945,1,71.45,0.0,71.45
4933,2247,3081,1,140.72,25.0,105.54
4934,2247,4697,2,766.22,30.0,1072.71
4935,2247,4009,3,10.39,30.0,21.82
4936,2247,2094,1,1247.45,0.0,1247.45
4937,2248,4586,2,26.27,10.0,47.29
4938,2249,879,3,553.25,0.0,1659.75
4939,2250,4896,1,79.11,10.0,71.2
4940,2250,1776,3,124.36,0.0,373.08
4941,2251,4505,1,105.73,0.0,105.73
4942,2251,3290,1,57.4,0.0,57.4
4943,2252,4036,2,52.6,20.0,84.16
4944,2252,2022,1,176.65,0.0,176.65
4945,2252,4784,1,24.98,5.0,23.73
4946,2253,2652,1,78.88,20.0,63.1
4947,2253,856,1,26.13,25.0,19.6
4948,2253,1252,3,217.94,0.0,653.82
4949,2253,4571,2,231.59,20.0,370.54
4950,2253,2679,2,50.26,15.0,85.44
4951,2254,459,2,28.33,30.0,39.66
4952,2254,1933,1,561.07,0.0,561.07
4953,2255,2434,3,166.55,5.0,474.67
4954,2256,601,1,196.3,15.0,166.86
4955,2256,1454,2,128.76,0.0,257.52
4956,2256,3933,1,182.15,0.0,182.15
4957,2257,2434,3,166.55,0.0,499.65
4958,2257,535,1,66.51,20.0,53.21
4959,2257,702,1,6.2,0.0,6.2
4960,2258,1345,1,64.71,5.0,61.47
4961,2259,4806,2,625.25,0.0,1250.5
4962,2260,1403,3,204.23,0.0,612.69
4963,2261,977,2,56.54,0.0,113.08
4964,2261,2603,1,1072.58,0.0,1072.58
4965,2261,160,3,56.92,0.0,170.76
4966,2262,4588,2,101.67,15.0,172.84
4967,2263,380,1,180.95,0.0,180.95
4968,2263,4201,2,31.44,0.0,62.88
4969,2264,3253,2,136.02,25.0,204.03
4970,2264,4684,1,50.05,0.0,50.05
4971,2265,1205,1,1522.86,0.0,1522.86
4972,2265,3881,2,110.09,25.0,165.13
4973,2266,2434,1,166.55,0.0,166.55
4974,2266,3664,1,65.73,0.0,65.73
4975,2266,1592,2,73.5,0.0,147.0
4976,2266,4383,2,186.83,5.0,354.98
4977,2267,2985,3,66.32,5.0,189.01
4978,2268,4046,2,416.77,0.0,833.54
4979,2269,2652,1,78.88,25.0,59.16
4980,2270,459,1,28.33,0.0,28.33
4981,2270,140,2,10.8,15.0,18.36
4982,2271,4468,3,521.98,0.0,1565.94
4983,2272,689,2,62.45,0.0,124.9
4984,2272,2522,1,45.52,0.0,45.52
4985,2272,317,1,245.84,30.0,172.09
4986,2273,4726,3,151.65,30.0,318.47
4987,2273,1282,2,88.32,20.0,141.31
4988,2274,2434,2,166.55,0.0,333.1
4989,2274,1694,1,59.38,10.0,53.44
4990,2274,2599,2,50.45,0.0,100.9
4991,2274,642,1,25.91,15.0,22.02
4992,2274,1563,1,1992.83,0.0,1992.83
4993,2275,499,2,178.1,0.0,356.2
4994,2276,3005,3,423.7,0.0,1271.1
4995,2276,1763,1,13.99,0.0,13.99
4996,2277,4896,1,79.11,0.0,79.11
4997,2277,3681,1,80.28,0.0,80.28
4998,2277,1353,2,62.37,0.0,124.74
4999,2277,3462,1,1469.11,30.0,1028.38
5000,2277,3690,1,41.72,25.0,31.29
5001,2278,3200,3,67.61,0.0,202.83
5002,2278,2762,2,143.85,0.0,287.7
5003,2279,3081,1,140.72,0.0,140.72
5004,2279,2200,2,106.49,0.0,212.98
5005,2280,3677,1,122.71,10.0,110.44
5006,2280,1785,3,140.94,0.0,422.82
5007,2280,382,3,225.85,25.0,508.16
5008,2280,1495,3,134.98,25.0,303.7
5009,2280,1712,2,132.5,25.0,198.75
5010,2281,1132,1,220.8,0.0,220.8
5011,2281,642,2,25.91,10.0,46.64
5012,2281,447,1,54.63,20.0,43.7
5013,2281,2306,1,43.67,25.0,32.75
5014,2282,672,1,1144.33,0.0,1144.33
5015,2282,3261,1,145.15,30.0,101.61
5016,2282,2803,3,29.6,0.0,88.8
5017,2283,3719,2,85.67,20.0,137.07
5018,2283,4488,1,641.73,0.0,641.73
5019,2283,1939,3,170.55,5.0,486.07
5020,2283,955,2,23.54,0.0,47.08
5021,2283,4688,1,446.58,0.0,446.58
5022,2284,1663,3,141.34,25.0,318.01
5023,2285,3903,1,177.99,0.0,177.99
5024,2285,2677,1,751.6,0.0,751.6
5025,2285,3912,1,970.34,0.0,970.34
5026,2285,2434,1,166.55,0.0,166.55
5027,2286,3087,2,35.82,0.0,71.64
5028,2286,4665,1,113.22,0.0,113.22
5029,2287,1126,1,73.46,20.0,58.77
5030,2288,1454,1,128.76,0.0,128.76
5031,2288,4126,2,379.21,0.0,758.42
5032,2289,115,2,56.09,0.0,112.18
5033,2289,4127,1,267.92,0.0,267.92
5034,2290,1468,1,15.77,0.0,15.77
5035,2290,3803,1,157.34,0.0,157.34
5036,2291,13,2,403.58,0.0,807.16
5037,2291,4800,1,139.56,15.0,118.63
5038,2291,675,1,140.74,30.0,98.52
5039,2292,1463,2,223.89,0.0,447.78
5040,2293,4323,3,38.07,0.0,114.21
5041,2293,4396,1,62.46,0.0,62.46
5042,2293,2434,2,166.55,10.0,299.79
5043,2293,2251,1,47.0,0.0,47.0
5044,2294,3246,2,505.74,0.0,1011.48
5045,2294,3563,2,70.13,10.0,126.23
5046,2294,2620,3,199.07,5.0,567.35
5047,2295,2434,2,166.55,0.0,333.1
5048,2296,2430,2,53.31,5.0,101.29
5049,2297,2671,2,57.31,0.0,114.62
5050,2297,3324,1,65.72,0.0,65.72
5051,2297,2601,1,241.28,0.0,241.28
5052,2297,1524,3,27.09,15.0,69.08
5053,2297,3284,3,164.21,0.0,492.63
5054,2298,2051,1,29.91,0.0,29.91
5055,2299,2071,3,169.3,0.0,507.9
5056,2299,1387,1,7.24,25.0,5.43
5057,2299,2603,2,1072.58,0.0,2145.16
5058,2300,1633,1,46.82,0.0,46.82
5059,2301,4196,2,139.13,10.0,250.43
5060,2302,2434,2,166.55,0.0,333.1
5061,2302,2434,2,166.55,0.0,333.1
5062,2302,2063,2,861.16,0.0,1722.32
5063,2303,4681,2,14.62,10.0,26.32
5064,2303,1454,3,128.76,0.0,386.28
5065,2303,1768,1,98.17,0.0,98.17
5066,2304,4492,3,55.14,15.0,140.61
5067,2305,3881,1,110.09,20.0,88.07
5068,2306,4468,1,521.98,0.0,521.98
5069,2306,2730,2,194.78,0.0,389.56
5070,2306,2705,1,244.55,0.0,244.55
5071,2307,1262,1,750.65,30.0,525.45
5072,2308,3843,1,1303.71,5.0,1238.52
5073,2309,3702,1,1397.37,0.0,1397.37
5074,2310,3736,2,148.83,0.0,297.66
5075,2311,3022,2,603.43,20.0,965.49
5076,2312,585,1,162.8,0.0,162.8
5077,2313,3874,1,192.38,15.0,163.52
5078,2313,998,1,44.41,10.0,39.97
5079,2314,999,1,32.0,10.0,28.8
5080,2314,2432,1,48.56,0.0,48.56
5081,2314,1454,1,128.76,0.0,128.76
5082,2314,898,1,49.48,0.0,49.48
5083,2315,2434,1,166.55,20.0,133.24
5084,2315,1760,2,590.96,15.0,1004.63
5085,2316,2434,2,166.55,0.0,333.1
5086,2317,664,1,223.74,0.0,223.74
5087,2318,426,3,148.59,0.0,445.77
5088,2319,59,2,173.5,25.0,260.25
5089,2319,2595,3,250.9,0.0,752.7
5090,2320,2529,1,16.4,0.0,16.4
5091,2320,777,2,761.38,0.0,1522.76
5092,2321,2951,3,117.87,0.0,353.61
5093,2322,2986,2,52.01,0.0,104.02
5094,2322,1716,1,67.32,5.0,63.95
5095,2323,3469,3,816.41,5.0,2326.77
5096,2323,642,3,25.91,0.0,77.73
5097,2324,1992,1,34.48,0.0,34.48
5098,2324,2434,2,166.55,25.0,249.83
5099,2325,3536,2,30.23,0.0,60.46
5100,2325,4389,3,45.57,0.0,136.71
5101,2326,1543,3,209.72,0.0,629.16
5102,2326,3657,1,395.22,30.0,276.65
5103,2326,4587,1,596.74,0.0,596.74
5104,2326,2051,3,29.91,0.0,89.73
5105,2327,4482,2,23.71,0.0,47.42
5106,2327,1665,1,889.79,30.0,622.85
5107,2328,2537,1,61.1,15.0,51.94
5108,2328,644,2,1731.67,25.0,2597.51
5109,2328,2498,1,53.03,0.0,53.03
5110,2329,955,1,23.54,15.0,20.01
5111,2329,4128,1,207.86,25.0,155.9
5112,2330,1776,2,124.36,5.0,236.28
5113,2330,558,1,15.16,15.0,12.89
5114,2330,646,1,62.48,0.0,62.48
5115,2331,2109,1,14.13,10.0,12.72
5116,2331,1672,1,874.07,0.0,874.07
5117,2331,4613,2,141.25,15.0,240.12
5118,2332,635,2,146.49,25.0,219.74
5119,2332,1126,1,73.46,20.0,58.77
5120,2332,2627,1,479.04,0.0,479.04
5121,2333,3586,1,12.98,25.0,9.73
5122,2334,2763,1,521.37,5.0,495.3
5123,2335,4066,1,460.69,0.0,460.69
5124,2335,3971,3,1833.84,0.0,5501.52
5125,2335,333,1,13.27,5.0,12.61
5126,2336,2265,2,451.08,0.0,902.16
5127,2336,2251,1,47.0,5.0,44.65
5128,2337,2051,2,29.91,5.0,56.83
5129,2338,4571,2,231.59,0.0,463.18
5130,2339,3561,1,638.5,0.0,638.5
5131,2339,3406,3,272.1,15.0,693.86
5132,2340,1002,1,254.87,0.0,254.87
5133,2340,2652,1,78.88,0.0,78.88
5134,2341,4524,1,202.07,0.0,202.07
5135,2341,4065,3,43.22,30.0,90.76
5136,2341,4198,1,121.99,0.0,121.99
5137,2342,1301,1,23.05,15.0,19.59
5138,2343,1215,1,23.85,0.0,23.85
5139,2343,1126,2,73.46,15.0,124.88
5140,2343,1531,2,94.52,10.0,170.14
5141,2343,2434,1,166.55,0.0,166.55
5142,2343,509,1,172.38,25.0,129.28
5143,2344,3723,2,122.31,20.0,195.7
5144,2344,252,2,194.3,25.0,291.45
5145,2344,2434,2,166.55,0.0,333.1
5146,2344,3696,2,70.97,5.0,134.84
5147,2344,3705,3,78.91,30.0,165.71
5148,2345,3903,3,177.99,15.0,453.87
5149,2345,2094,1,1247.45,0.0,1247.45
5150,2345,3082,2,338.12,10.0,608.62
5151,2346,1797,2,75.49,0.0,150.98
5152,2346,3432,2,71.08,20.0,113.73
5153,2347,264,1,66.97,0.0,66.97
5154,2348,2571,2,41.66,0.0,83.32
5155,2348,2756,1,138.19,10.0,124.37
5156,2348,76,2,415.69,5.0,789.81
5157,2349,613,2,203.3,0.0,406.6
5158,2349,1319,1,1752.97,25.0,1314.73
5159,2350,1116,1,12.32,0.0,12.32
5160,2350,528,2,693.6,0.0,1387.2
5161,2351,2741,1,989.45,25.0,742.09
5162,2351,2051,1,29.91,0.0,29.91
5163,2352,365,1,91.32,0.0,91.32
5164,2352,2652,3,78.88,0.0,236.64
5165,2353,2756,1,138.19,0.0,138.19
5166,2354,4278,3,248.14,20.0,595.54
5167,2354,3719,2,85.67,0.0,171.34
5168,2354,83,2,15.8,5.0,30.02
5169,2354,2063,3,861.16,0.0,2583.48
5170,2354,730,3,557.29,0.0,1671.87
5171,2355,642,1,25.91,0.0,25.91
5172,2356,3311,2,180.74,20.0,289.18
5173,2356,579,3,111.87,0.0,335.61
5174,2356,946,3,80.48,0.0,241.44
5175,2357,317,1,245.84,0.0,245.84
5176,2358,4727,3,68.77,5.0,195.99
5177,2358,2694,1,192.14,0.0,192.14
5178,2358,1716,1,67.32,30.0,47.12
5179,2358,336,1,27.83,20.0,22.26
5180,2359,2051,1,29.91,0.0,29.91
5181,2360,2434,1,166.55,20.0,133.24
5182,2360,2705,1,244.55,0.0,244.55
5183,2360,4881,1,21.31,15.0,18.11
5184,2361,1939,3,170.55,0.0,511.65
5185,2361,3800,3,79.38,0.0,238.14
5186,2361,1830,1,457.39,30.0,320.17
5187,2362,4571,3,231.59,5.0,660.03
5188,2362,2951,1,117.87,15.0,100.19
5189,2362,4468,1,521.98,0.0,521.98
5190,2362,226,1,58.36,0.0,58.36
5191,2362,3922,3,137.44,25.0,309.24
5192,2363,2920,3,230.28,0.0,690.84
5193,2364,588,3,59.24,0.0,177.72
5194,2364,1083,1,1595.8,0.0,1595.8
5195,2364,4468,3,521.98,25.0,1174.45
5196,2365,2063,3,861.16,0.0,2583.48
5197,2366,4057,2,581.36,0.0,1162.72
5198,2367,2617,1,67.15,10.0,60.44
5199,2367,3584,1,1682.33,0.0,1682.33
5200,2368,3680,2,68.02,0.0,136.04
5201,2368,4475,1,10.39,30.0,7.27
5202,2368,3599,1,544.56,0.0,544.56
5203,2369,1300,2,68.51,0.0,137.02
5204,2370,3517,1,257.12,0.0,257.12
5205,2371,811,1,55.96,10.0,50.36
5206,2371,2109,1,14.13,15.0,12.01
5207,2372,3903,3,177.99,0.0,533.97
5208,2373,3894,3,165.17,0.0,495.51
5209,2373,4487,2,39.18,0.0,78.36
5210,2373,286,1,223.13,5.0,211.97
5211,2373,2176,1,31.14,25.0,23.36
5212,2374,3657,3,395.22,0.0,1185.66
5213,2374,2012,1,246.74,30.0,172.72
5214,2375,2434,1,166.55,25.0,124.91
5215,2375,1454,3,128.76,30.0,270.4
5216,2375,1918,1,45.83,0.0,45.83
5217,2375,2434,1,166.55,0.0,166.55
5218,2375,496,3,1219.52,25.0,2743.92
5219,2376,1252,2,217.94,0.0,435.88
5220,2377,3281,2,216.38,5.0,411.12
5221,2378,4044,3,32.82,30.0,68.92
5222,2379,1985,2,125.8,10.0,226.44
5223,2380,1014,1,232.43,0.0,232.43
5224,2380,633,3,138.26,0.0,414.78
5225,2380,4330,1,11.07,20.0,8.86
5226,2381,1066,1,39.02,0.0,39.02
5227,2381,450,3,14.8,0.0,44.4
5228,2381,963,2,21.91,20.0,35.06
5229,2382,3233,1,48.88,0.0,48.88
5230,2382,1085,3,159.02,15.0,405.5
5231,2382,2051,3,29.91,0.0,89.73
5232,2383,4827,1,20.39,25.0,15.29
5233,2383,2434,3,166.55,10.0,449.69
5234,2383,923,3,127.23,0.0,381.69
5235,2383,2051,1,29.91,20.0,23.93
5236,2383,42,2,32.44,0.0,64.88
5237,2384,485,3,112.47,0.0,337.41
5238,2384,2582,1,510.32,0.0,510.32
5239,2385,2051,3,29.91,0.0,89.73
5240,2385,2156,1,115.35,0.0,115.35
5241,2386,4468,1,521.98,0.0,521.98
5242,2386,3413,2,205.55,0.0,411.1
5243,2386,3425,2,125.63,0.0,251.26
5244,2387,2951,3,117.87,15.0,300.57
5245,2387,4183,2,217.25,0.0,434.5
5246,2387,2063,2,861.16,0.0,1722.32
5247,2387,4321,1,50.61,20.0,40.49
5248,2388,501,2,14.62,30.0,20.47
5249,2389,2537,3,61.1,0.0,183.3
5250,2390,1526,3,97.01,0.0,291.03
5251,2390,4837,1,970.0,0.0,970.0
5252,2391,899,1,93.88,15.0,79.8
5253,2391,2025,2,122.59,0.0,245.18
5254,2391,3006,2,178.42,5.0,339.0
